PERIODO_OFICIALIZACION,SUBREGIMEN,PAIS_ORIGEN_DESC,PAIS_PROCEDENCIA_DESC,MEDIO_TRANSPORTE_DESC,ADUANA_DESC,REGION_DESC,UNIDAD_DESC,CAPITULO,CAPITULO_DESC,PARTIDA,PARTIDA_DESC,CANTIDAD_UNIDAD,KILOS_NETOS,MONTO_FOB_DOLAR,CANAL
201703,IG05,REP__FED_DE_ALEMANIA,ITALIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,6297,6297,63199,V
201706,IC03,CHINA,CHINA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8482,RODAMIENTOS_DE_BOLAS__DE_RODILLOS_O_DE_A,12000,3480,46352,R
201704,IG05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,9807,9807,98451,N
201705,IG05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,1133,3952,150674,N
201706,IG05,REP__FED_DE_ALEMANIA,ITALIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,6309,6309,74425,V
201704,IG03,REINO_UNIDO,ITALIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,192,3478,78021,R
201706,IC05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,6515,6515,47483,N
201703,IG05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8483,ARBOLES_DE_TRANSMISION__INCLUIDOS_LOS_DE,16489,23702,130441,N
201704,IC04,CHINA,CHINA,AVION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8541,DIODOS__TRANSISTORES_Y_DISPOSITIVOSSEMIC,21400,238,66635,N
201706,IG05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8483,ARBOLES_DE_TRANSMISION__INCLUIDOS_LOS_DE,1143,39724,204385,V
201706,IG05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,185885,185885,1164822,V
201702,IC05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,6830,6830,92503,V
201705,IC03,TAILANDIA,TAILANDIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,3773,3773,52156,V
201703,IC05,CHINA,CHINA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8536,APARATOS_PARA_CORTE__SECCIONAMIENTO__PRO,1521,1521,45889,N
201704,IG05,REP__FED_DE_ALEMANIA,ITALIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,4284,4284,52998,V
201703,IC04,ESTADOS_UNIDOS,ESTADOS_UNIDOS,AVION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8533,RESISTENCIAS_ELECTRICAS__EXCEPTO_LAS_DEC,6,6,42788,N
201706,IG05,INDIA,INDIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8413,BOMBAS_PARA_LIQUIDOS__INCLUSO_CON_DISPOS,310,2215,115690,N
201702,IC04,ESTADOS_UNIDOS,CHILE,CAMION,SAN_JUAN,DIR__REG__AD__CENTRAL,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,2213,2213,206400,V
201701,IC05,JAPON,JAPON,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8714,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_DE_LA,2126,2126,127727,V
201704,IC04,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,87,VEHICULOS_AUTOMOVILES__TRACTORES__VELOCI,8708,PARTES_Y_ACCESORIOS_PARA_VEHICULOS_AUTOM,56521,56521,697759,V
201706,IC04,CHINA,CHINA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8481,ARTICULOS_DE_GRIFERIA_Y_ORGANOS_SIMILARE,5347,5347,102363,N
201701,IC04,CHINA,CHINA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,23040,9446,62899,R
201701,IG05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8421,CENTRIFUGADORAS__INCLUIDAS_LAS_SECADORAS,2353,3854,71091,N
201706,IG07,ITALIA,ITALIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,3127,3127,103712,V
201705,IG03,FRANCIA,ITALIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,20101,20101,248377,R
201706,IG04,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,6309,6309,46881,N
201703,IC05,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8544,HILOS__CABLES__INCLUIDOS_LOS_COAXIALES__,2088,2088,84326,N
201705,IC03,CHINA,CHINA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,85,MAQUINAS__APARATOS_Y_MATERIAL_ELECTRICO_,8501,MOTORES_Y_GENERADORES__ELECTRICOS__EXCEP,18272,70943,300598,R
201701,IG05,ITALIA,ITALIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8481,ARTICULOS_DE_GRIFERIA_Y_ORGANOS_SIMILARE,7365,7365,84948,V
201705,IC04,BRASIL,BRASIL,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,KILOGRAMO,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8409,PARTES_IDENTIFICABLES_COMO_DESTINADAS__E,16665,16665,177516,N
201706,IG03,ITALIA,ITALIA,CAMION,CORDOBA,DIR__REG__AD__CENTRAL,UNIDAD,84,REACTORES_NUCLEARES__CALDERAS__MAQUINAS_,8414,BOMBAS_DE_AIRE_O_DE_VACIO__COMPRESORES_D,600,4964,102895,V
